host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates,rounded_revenue,days_rented
"365896465","3","3","3","0","0","3","3","1113","14"
"36596139","2","4","2","0","0","2","3","786","36"
"36619421","1","1","1","1","0","1","4","0","0"
"366357524","2","6","0","2","2","4","8","9107","110"
"36656453","1","1","1","1","0","2","6","5645","74"
"3668306","1","1","1","1","0","2","6","6329","89"
"36690949","1","1","1","1","0","2","6","0","0"
"36733952","1","1","1","0","0","1","2","0","0"
"367495525","1","1","0","1","0","2","6","884","7"
"36767227","1","1","1","1","0","0","2","0","0"
"367789781","1","1","1","1","0","2","6","3042","33"
"36779638","1","1","1","1","0","1","3","7346","85"
"36783565","4","0","4","0","0","4","6","0","0"
"36787424","1","1","1","1","0","2","5","0","0"
"368090813","1","1","0","1","0","1","4","2707","33"
"368148192","2","0","1","2","0","2","8","16792","226"
"368227949","2","2","0","2","0","2","8","300","3"
"368230041","1","0","1","1","0","1","4","178","3"
"368364651","1","0","1","1","0","1","3","0","0"
"3685265","1","3","1","1","1","1","2","293","3"
"36853293","1","1","1","1","0","2","6","1485","29"
"3685570","1","0","1","1","0","2","4","1560","18"
"368726110","1","0","1","1","0","3","6","0","0"
"369018","2","4","2","2","0","2","4","0","0"
"369036283","1","1","1","1","0","3","5","0","0"
"369376786","1","1","1","1","0","2","3","0","0"
"36975173","1","1","1","1","0","3","5","0","0"
"369773963","1","1","1","0","0","1","2","0","0"
"370006404","1","1","1","1","0","2","3","0","0"
"37027837","1","1","1","1","0","2","6","0","0"
"37030718","1","1","1","0","0","1","2","0","0"
"370417835","2","0","2","0","0","2","8","0","0"
"37054371","1","1","1","1","0","1","4","0","0"
"370582816","2","2","2","2","0","3","11","185","3"
"370917793","1","2","1","1","0","1","2","10622","204"
"37117686","1","1","1","1","0","1","2","0","0"
"37124625","1","1","1","1","0","1","4","0","0"
"371250009","6","0","6","6","0","8","18","13837","173"
"37138652","3","12","3","3","3","3","10","386","3"
"3714139","1","2","1","1","0","3","6","0","0"
"3714327","1","1","1","1","0","1","2","0","0"
"371515","1","3","1","1","1","0","2","204","3"
"371605079","1","0","1","1","0","3","6","0","0"
"3716301","1","1","1","1","0","1","2","2135","18"
"37212103","1","1","1","0","0","1","2","0","0"
"372493321","1","1","1","1","0","1","2","0","0"
"37251648","1","2","1","1","0","2","6","0","0"
"3729538","1","0","1","1","0","0","2","0","0"
"373025619","1","0","1","1","0","3","6","0","0"
"373049475","1","0","1","0","0","1","3","0","0"
"373104085","1","1","1","1","0","3","6","891","11"
"373219453","1","0","1","0","0","27","16","0","0"
"373337964","1","0","1","1","0","1","2","0","0"
"37381587","2","0","1","2","0","2","6","12925","222"
"373856892","1","0","1","1","0","1","4","0","0"
"37419026","1","1","1","0","0","1","2","100","3"
"374310134","1","0","1","1","0","1","4","334","3"
"37461263","2","6","2","1","2","2","7","3156","40"
"37468526","1","1","1","1","0","1","5","0","0"
"37504201","1","1","1","1","0","2","3","0","0"
"375501282","1","0","1","1","0","3","6","0","0"
"37551452","1","1","1","1","0","1","4","256","3"
"375655267","2","4","2","2","0","2","4","1366","40"
"375730789","2","4","1","2","0","2","4","7019","129"
"37599380","1","2","1","1","0","2","4","0","0"
"376155900","1","1","0","1","0","1","2","0","0"
"37641645","1","2","0","0","0","1","2","182","3"
"376826718","1","0","1","1","0","2","7","0","0"
"376983464","6","0","6","0","0","6","12","1068","21"
"37701384","2","4","2","2","0","4","10","0","0"
"37713543","1","1","1","1","0","1","4","1322","14"
"377237283","1","0","1","1","0","1","4","5259","89"
"377332984","1","0","1","1","0","3","6","21528","52"
"377483502","1","1","1","0","0","1","2","0","0"
"3777985","2","0","2","2","0","2","10","1337","11"
"377904869","2","0","2","2","0","2","8","2216","32"
"37797450","1","2","1","1","0","3","6","0","0"
"37803856","1","0","1","1","0","2","4","750","7"
"37814294","1","1","1","1","0","1","2","0","0"
"3785326","1","0","1","1","0","1","4","0","0"
"37861379","1","1","1","1","0","2","4","1014","11"
"37861777","1","1","1","0","0","1","4","0","0"
"37882812","1","2","1","0","0","1","1","0","0"
"378859876","1","1","1","1","0","1","4","2135","18"
"3789247","3","0","3","3","0","4","15","6674","62"
"37893201","1","1","1","0","0","1","2","768","33"
"3790753","4","0","4","4","0","9","19","4969","37"
"379523870","1","0","1","1","0","2","6","4457","37"
"37959043","1","1","1","1","0","1","2","0","0"
"3796181","1","0","1","1","0","3","8","0","0"
"3796784","4","36","4","4","4","18","34","9285","3"
"38030118","1","1","1","0","0","1","2","0","0"
"380378","25","900","25","21","25","41","108","35580","447"
"38055169","1","1","1","0","0","1","1","0","0"
"38080187","1","0","1","1","0","2","4","0","0"
"3808739","3","0","3","3","0","4","9","2462","10"
"3810329","1","0","1","1","0","2","3","0","0"
"38174307","1","1","1","1","0","1","3","0","0"
"38184297","1","1","1","1","0","1","4","0","0"
"382117","1","3","1","1","1","2","5","4925","63"
"38219450","1","0","1","0","0","1","2","0","0"
"38226944","3","9","2","3","3","3","8","19818","155"
"382393741","2","6","2","2","2","2","4","501","11"
"382561","4","24","4","4","4","4","15","7785","118"
"3827103","9","90","9","9","9","14","57","63095","367"
"3834106","1","0","1","1","0","1","4","9226","133"
"38346714","1","1","1","0","0","1","2","0","0"
"38354420","1","6","1","1","1","2","6","705","7"
"383579195","8","0","8","8","0","19","60","2198","10"
"3836298","1","0","1","1","0","4","10","10400","52"
"384475639","1","1","1","1","0","2","6","0","0"
"384770886","1","1","1","1","0","4","9","11677","89"
"38489065","1","1","0","1","0","2","2","0","0"
"38493612","1","1","1","0","0","1","2","1768","52"
"385097805","3","9","3","3","3","2","8","8683","92"
"38524798","1","1","1","1","0","2","5","0","0"
"385581382","1","0","1","1","0","1","3","0","0"
"38572622","2","4","2","2","0","3","8","5526","44"
"385786","1","1","1","1","0","1","4","534","7"
"3858153","1","0","1","1","0","4","10","0","0"
"386165","1","1","1","1","0","1","2","6633","174"
"38651812","7","147","7","7","7","13","30","1968","10"
"38654641","4","20","4","1","4","4","8","2005","40"
"3865639","1","3","1","1","1","2","4","0","0"
"38663727","2","6","2","0","2","2","3","0","0"
"38684047","4","16","4","0","4","4","12","0","0"
"38690552","1","1","1","1","0","1","2","3714","74"
"38743758","1","1","1","1","0","1","4","0","0"
"38777494","16","256","16","16","16","22","63","28006","278"
"387897869","1","0","1","1","0","3","7","6964","55"
"3879810","1","4","1","1","1","3","6","0","0"
"387995326","1","1","1","1","0","1","3","1337","29"
"388126493","1","1","1","0","0","1","1","520","14"
"3887291","1","2","1","0","0","1","2","0","0"
"38901290","1","1","1","1","0","1","2","3506","59"
"38905787","1","1","1","0","0","1","1","222","11"
"38919689","1","1","1","1","0","2","4","0","0"
"3892924","1","1","1","1","0","1","2","0","0"
"38930026","1","5","1","0","1","1","2","0","0"
"3898402","1","5","1","1","1","1","2","605","3"
"38999821","1","9","1","1","1","2","6","1894","11"
"39002948","1","1","1","1","0","1","2","3714","37"
"390037910","1","1","1","1","0","1","6","0","0"
"390183517","1","1","1","1","0","1","2","2607","48"
"3901850","1","1","1","1","0","2","4","0","0"
"390201024","9","81","9","7","9","9","31","34841","576"
"390475148","1","0","1","1","0","2","5","3238","29"
"39056615","4","16","4","1","4","3","8","0","0"
"390780662","1","0","1","0","0","1","3","0","0"
"391075671","1","0","1","1","0","2","4","0","0"
"391161","1","0","1","1","0","1","4","1537","22"
"39137239","2","6","2","0","2","2","4","3713","147"
"391636235","1","0","1","1","0","3","6","28080","133"
"39180619","1","1","1","1","0","2","4","0","0"
"39209975","1","1","1","0","0","1","2","0","0"
"392224817","1","0","1","0","0","1","2","0","0"
"392325091","1","1","1","1","0","2","4","0","0"
"392361272","1","1","1","1","0","2","3","0","0"
"3926014","2","4","2","2","0","2","9","2767","55"
"39267478","7","49","7","5","7","10","25","5930","28"
"3929800","1","1","1","1","0","3","5","0","0"
"393162095","1","1","1","1","0","1","4","133","7"
"3933330","1","0","1","1","0","1","2","0","0"
"39347638","2","0","2","0","0","2","4","0","0"
"3936538","1","1","1","1","0","1","3","1404","22"
"393670499","1","1","0","1","0","2","4","0","0"
"393715101","4","16","4","0","4","0","12","2169","106"
"39433577","1","2","1","1","0","1","1","761","18"
"39433729","2","4","2","2","0","3","7","0","0"
"3945726","4","8","4","0","0","4","8","14395","325"
"394642231","1","0","1","1","0","1","3","282","3"
"394682925","1","0","1","1","0","1","2","0","0"
"39470220","1","31","1","1","1","8","16","0","0"
"394775668","1","0","1","1","0","2","4","0","0"
"39492081","1","1","1","1","0","2","6","3978","78"
"3950491","3","9","3","0","3","3","10","690","22"
"395394240","1","7","1","1","1","5","11","0","0"
"39543314","1","1","1","1","0","2","4","371","3"
"39547122","2","4","2","1","0","3","6","0","0"
"395622366","1","1","1","0","0","1","1","300","11"
"39571078","1","1","1","1","0","0","2","5638","170"
"396178854","1","0","1","1","0","3","6","0","0"
"396204756","1","3","1","1","1","1","2","237","3"
"396307856","1","2","1","1","0","1","4","0","0"
"3964723","2","4","2","2","0","3","6","4304","32"
"39668494","1","1","1","1","0","2","4","0","0"
"39681587","1","55","1","1","1","1","3","14857","14"
"396911707","1","5","1","0","1","2","4","2080","29"
"397027227","11","0","0","11","0","27","56","6108","16"
"39705215","5","45","5","2","5","6","17","3268","59"
"39707958","1","1","1","1","0","1","4","0","0"
"39713673","1","1","1","0","0","1","1","0","0"
"39759763","1","0","1","0","0","1","2","0","0"
"39776","19","627","19","19","19","21","58","1662","12"
"397810","11","187","11","11","11","16","52","20917","298"
"39803592","1","1","1","1","0","1","4","4100","59"
"398126853","3","0","3","3","0","5","11","13608","132"
"39823313","1","1","1","1","0","1","2","0","0"
"398257143","1","0","1","1","0","1","4","0","0"
"398282424","1","1","1","1","0","2","4","1983","22"
"398301778","10","0","10","0","0","11","32","1047","3"
"39847715","1","0","1","1","0","1","3","501","11"
"398612355","1","1","1","1","0","2","4","0","0"
"398760826","1","1","1","1","0","2","4","3669","70"
"3988807","1","1","1","1","0","1","2","0","0"
"398885364","1","1","1","1","0","1","4","0","0"
"39898772","2","2","2","2","0","3","6","0","0"
"399075379","5","5","5","0","0","5","10","1040","7"
"39928453","1","1","1","1","0","5","10","0","0"
"3993864","1","2","1","1","0","1","4","0","0"
"3996892","5","60","5","5","5","7","19","1634","40"
"399721","1","1","1","1","0","1","4","1504","33"
"39988844","1","1","1","1","0","2","5","0","0"
"39999965","1","2","1","1","0","2","3","226","3"
"40013291","1","1","1","1","0","1","2","2860","40"
"40022259","1","1","1","1","0","0","2","378","7"
"400286550","1","0","1","0","0","1","2","1207","18"
"40049837","1","2","1","0","0","1","2","0","0"
"40051227","1","2","1","1","0","3","6","0","0"
"400837625","1","1","1","0","0","1","2","1515","22"
"400873265","4","0","4","4","0","7","15","7383","44"
"40093490","1","1","1","1","0","1","4","1337","22"
"401003488","44","11044","1","44","44","84","193","58932","247"
"40113984","1","1","1","1","0","2","4","0","0"
"401194732","1","1","1","0","0","1","1","0","0"
"40124736","3","9","3","3","3","9","22","6336","47"
"401422742","1","1","1","1","0","1","2","5430","63"
"4015628","1","7","1","1","1","1","4","0","0"
"401683037","1","0","1","1","0","1","3","891","11"
"4017890","1","2","1","1","0","1","5","0","0"
"401822599","1","1","1","0","0","1","2","3268","81"
"401824611","1","1","0","1","0","2","6","1485","14"
"402059862","1","1","1","1","0","3","7","13572","78"
"40209408","1","1","1","1","0","8","14","0","0"
"402099710","2","0","2","2","0","4","11","2346","14"
"402350551","9","0","9","9","0","12","41","0","0"
"402364247","1","0","1","1","0","2","4","2852","29"
"40254221","1","1","1","1","0","1","4","7725","96"
"40273479","1","6","1","1","1","2","6","367","3"
"40276553","2","2","2","2","0","3","8","9222","248"
"40277512","1","0","1","1","0","1","2","631","7"
"40281072","6","36","6","0","6","6","14","4047","95"
"402861275","1","0","1","1","0","2","4","4345","37"
"403066","3","9","3","0","3","5","16","0","0"
"40353583","3","9","3","1","3","4","8","1782","22"
"40360573","1","1","1","1","0","1","2","0","0"
"403819808","1","0","1","1","0","1","2","0","0"
"40382592","2","4","2","1","0","4","8","0","0"
"403831124","1","0","0","1","0","1","2","4085","74"
"404129601","1","0","1","1","0","1","4","1181","22"
"40419694","1","1","0","1","0","1","5","0","0"
"4044487","1","0","1","1","0","1","2","1337","33"
"404490864","1","0","0","1","0","3","7","4457","29"
"404605296","1","0","1","0","0","1","2","416","7"
"40463482","1","0","1","0","0","0","2","0","0"
"404654242","2","0","2","2","0","4","12","6915","73"
"404681398","1","1","1","1","0","1","2","2172","33"
"40485763","1","2","1","1","0","1","4","14485","193"
"4050346","1","1","1","1","0","1","2","0","0"
"40503474","1","1","1","1","0","1","4","1671","37"
"40507781","1","1","1","0","0","1","3","0","0"
"40517199","1","1","0","0","0","1","2","2648","115"
"40534301","1","3","1","1","1","2","6","0","0"
"40568133","1","3","1","1","1","2","4","3309","33"
"405758881","8","0","8","0","0","9","24","0","0"
"405852","1","2","1","1","0","5","10","5942","18"
"40587899","3","9","2","2","3","4","8","0","0"
"405914719","1","0","1","1","0","0","3","0","0"
"40614632","3","9","3","3","3","3","9","14823","192"
"40618241","1","1","1","1","0","1","3","1058","11"
"40620807","1","1","1","1","0","1","4","1990","29"
"406208105","1","0","1","1","0","1","2","167","3"
"406252777","4","24","4","4","4","5","14","3120","55"
"40632431","1","1","1","1","0","1","2","0","0"
"406343988","1","0","1","1","0","1","4","0","0"
"406516084","1","1","1","1","0","0","3","1879","40"
"406709991","1","0","1","1","0","1","4","19819","170"
"406725350","1","0","1","1","0","1","2","3120","78"
"40679413","1","0","1","1","0","1","2","10530","130"
"40709080","1","1","1","1","0","0","2","1300","26"
"407264422","3","0","3","3","0","5","10","4772","43"
"407294503","2","0","2","0","0","2","3","0","0"
"4073187","1","1","1","1","0","1","2","0","0"
"40736201","1","1","1","1","0","1","2","4940","70"
"407618124","2","0","1","2","0","6","12","13367","40"
"40769134","1","1","1","0","0","1","2","0","0"
"407858709","1","1","1","1","0","2","6","0","0"
"4079612","1","1","1","0","0","1","1","174","3"
"4081362","2","4","2","2","0","6","12","668","7"
"4081992","1","1","1","1","0","1","2","3175","70"
"408334896","1","0","1","1","0","2","4","4713","100"
"4085987","1","2","1","1","0","2","4","3120","44"
"40865615","1","1","1","1","0","1","4","668","7"
"408677950","1","0","1","1","0","1","2","557","18"
"408686279","8","0","8","0","0","8","20","6156","84"
"408867011","1","0","1","1","0","1","4","1381","22"
"40889517","1","1","1","1","0","1","2","0","0"
"408909278","3","6","3","3","0","3","10","5842","95"
"409078976","1","1","1","1","0","2","6","1188","7"
"409129474","1","1","1","1","0","2","5","594","7"
"40931744","1","0","1","1","0","1","4","315","3"
"409401815","1","1","1","1","0","2","6","5942","59"
"409447074","1","0","1","1","0","1","3","1456","14"
"409461807","1","1","1","1","0","2","4","4085","40"
"409607991","1","0","1","1","0","1","4","2002","26"
"409617536","2","0","2","2","0","3","10","631","7"
"409934665","1","0","1","1","0","3","6","5051","63"
"410052805","1","1","1","1","0","1","2","835","18"
"4101842","8","64","8","8","8","9","22","14825","150"
"410221150","1","0","0","1","0","2","4","0","0"
"41023720","1","1","1","1","0","2","4","0","0"
"410463681","1","0","1","1","0","1","4","0","0"
"41048764","2","10","2","2","2","3","10","11607","73"
"41055877","1","1","1","1","0","1","4","0","0"
"4106115","1","1","1","1","0","2","4","928","3"
"410643922","2","0","2","2","0","2","8","4501","55"
"411037099","1","0","1","1","0","2","4","1671","22"
"4111267","1","1","1","0","0","1","4","0","0"
"411255419","1","0","1","1","0","2","5","423","3"
"41132321","1","1","1","1","0","2","4","0","0"
"41155959","1","6","0","1","1","1","4","4401","55"
"411616384","1","0","1","1","0","1","2","579","11"
"411635375","1","0","1","1","0","1","1","0","0"
"411710280","5","5","5","5","0","6","10","2480","21"
"4118815","2","4","2","2","0","2","3","1414","17"
"41190258","1","1","1","1","0","1","2","0","0"
"4121988","1","7","1","0","1","1","2","2228","29"
"412387030","2","0","2","0","0","2","4","979","28"
"412438637","1","0","1","1","0","2","6","653","14"
"4125114","7","56","7","1","7","15","34","2531","17"
"412516895","1","0","1","1","0","1","2","1114","18"
"412632518","1","0","0","1","0","1","4","2228","29"
"4127292","2","4","2","2","0","3","6","1124","14"
"412747092","1","0","1","1","0","1","2","0","0"
"4127926","1","1","1","0","0","1","2","0","0"
